FID,Id,作物,半径,备注,x,y
1514,1515,水稻,3, ,39012.8984375,-8985.7304688
1515,1516,水稻,3, ,39301.8984375,-9835.7597656
1516,1517,水稻,3, ,39699.8007813,-9947.3798828
1517,1518,水稻,3, ,39762.6992188,-9965.9902344
1518,1519,水稻,3, ,39709.8007813,-10389.5996094
1519,1520,水稻,3, ,39771.3007813,-10455.4003906
1520,1521,水稻,3, ,39283.3007813,-10070.5000000
1521,1522,水稻,3, ,39283.3007813,-9984.5898438
1522,1523,水稻,3, ,39184.6015625,-10313.7001953
1523,1524,水稻,3, ,38630.8007813,-10538.4003906
1524,1525,水稻,3, ,38513.3984375,-10909.0000000
1525,1526,水稻,3, ,38473.3984375,-10830.2998047
1526,1527,水稻,3, ,39399.3007813,-11049.2998047
1527,1528,水稻,3, ,40036.1015625,-11007.7998047
1528,1529,水稻,3, ,39958.8007813,-10670.0996094
1529,1530,水稻,3, ,39602.5000000,-10700.0996094
1530,1531,水稻,3, ,40173.3984375,-10133.4003906
1531,1532,水稻,3, ,40152.0000000,-11053.5996094
1532,1533,水稻,3, ,40690.0000000,-10964.7998047
1533,1534,水稻,3, ,40748.6992188,-10349.5000000
1534,1535,水稻,3, ,40805.8984375,-10216.4003906
1535,1536,水稻,3, ,40963.3984375,-10041.7998047
1536,1537,水稻,3, ,41756.1992188,-10127.7001953
1537,1538,水稻,3, ,41940.8007813,-10083.2998047
1538,1539,水稻,3, ,43463.6992188,-11009.7001953
1539,1540,水稻,3, ,43456.1015625,-11331.7001953
1540,1541,水稻,3, ,42970.6015625,-10360.7001953
1541,1542,水稻,3, ,42941.6992188,-10216.0000000
1542,1543,水稻,3, ,42597.1015625,-10300.2998047
1543,1544,水稻,3, ,42448.6992188,-10246.2001953
1544,1545,水稻,3, ,42227.3007813,-10307.7998047
1545,1546,水稻,3, ,42226.0000000,-10272.5996094
1546,1547,水稻,3, ,43380.6992188,-9743.0898438
1547,1548,水稻,3, ,43644.8007813,-9733.0302734
1548,1549,水稻,3, ,42921.6015625,-10145.5996094
1549,1550,水稻,3, ,43068.6992188,-9595.9296875
1550,1551,水稻,3, ,43110.3007813,-9719.2001953
1551,1552,水稻,3, ,42629.8007813,-9715.4199219
1552,1553,水稻,3, ,42621.0000000,-9319.2099609
1553,1554,水稻,3, ,42590.8007813,-9290.2900391
1554,1555,水稻,3, ,43670.0000000,-9714.1601563
1555,1556,水稻,3, ,43770.6015625,-10360.7001953
1556,1557,水稻,3, ,43709.0000000,-10224.7998047
1557,1558,水稻,3, ,43983.1992188,-10071.4003906
1558,1559,水稻,3, ,43901.3984375,-10199.7001953
1559,1560,水稻,3, ,44106.3984375,-9398.4599609
1560,1561,水稻,3, ,43815.8984375,-9179.5996094
1561,1562,水稻,3, ,44693.8007813,-9208.5302734
1562,1563,水稻,3, ,44610.8007813,-9042.5000000
1563,1564,水稻,3, ,44141.6015625,-8995.9599609
1564,1565,水稻,3, ,44261.1015625,-8852.5703125
1565,1566,水稻,3, ,43497.6992188,-8843.7695313
1566,1567,水稻,3, ,43241.1015625,-8609.8203125
1567,1568,水稻,3, ,43691.3984375,-8500.3896484
1568,1569,水稻,3, ,43344.1992188,-9016.0898438
1569,1570,水稻,3, ,43535.3984375,-9251.2900391
1570,1571,水稻,3, ,43226.0000000,-9500.3398438
1571,1572,水稻,3, ,43022.1992188,-9365.7500000
1572,1573,水稻,3, ,42955.5000000,-8062.6699219
1573,1574,水稻,3, ,42565.6015625,-7904.1899414
1574,1575,水稻,3, ,42504.0000000,-7879.0400391
1575,1576,水稻,3, ,42658.6992188,-8077.7700195
1576,1577,水稻,3, ,42551.8007813,-8079.0297852
1577,1578,水稻,3, ,42873.8007813,-7523.0800781
1578,1579,水稻,3, ,42662.5000000,-7404.8500977
1579,1580,水稻,3, ,42838.6015625,-7329.3798828
1580,1581,水稻,3, ,42911.5000000,-7267.7500000
1581,1582,水稻,3, ,43207.1015625,-7401.0698242
1582,1583,水稻,3, ,43408.3984375,-7136.9301758
1583,1584,水稻,3, ,43612.1015625,-7134.4199219
1584,1585,水稻,3, ,43825.8984375,-6886.6298828
1585,1586,水稻,3, ,44424.6992188,-6831.2900391
1586,1587,水稻,3, ,44271.1992188,-7018.7001953
1587,1588,水稻,3, ,44174.3984375,-7165.8598633
1588,1589,水稻,3, ,44105.1992188,-7281.5800781
1589,1590,水稻,3, ,43905.1992188,-7009.8999023
1590,1591,水稻,3, ,44599.5000000,-5777.2500000
1591,1592,水稻,3, ,44241.0000000,-5871.5898438
1592,1593,水稻,3, ,44112.6992188,-5846.4301758
1593,1594,水稻,3, ,45881.1992188,-5533.2402344
1594,1595,水稻,3, ,46067.3007813,-5285.4501953
1595,1596,水稻,3, ,46371.6992188,-5343.3100586
1596,1597,水稻,3, ,46366.6992188,-5476.6401367
1597,1598,水稻,3, ,45887.5000000,-5786.0600586
1598,1599,水稻,3, ,46506.3007813,-5641.4101563
1599,1600,水稻,3, ,45712.6015625,-4750.8901367
1600,1601,水稻,3, ,45673.6015625,-4694.2900391
1601,1602,水稻,3, ,45721.3984375,-4562.2202148
1602,1603,水稻,3, ,45534.0000000,-4298.0800781
1603,1604,水稻,3, ,45451.0000000,-4412.5400391
1604,1605,水稻,3, ,45414.5000000,-4379.8398438
1605,1606,水稻,3, ,45446.0000000,-4743.3398438
1606,1607,水稻,3, ,45313.8984375,-4887.9902344
1607,1608,水稻,3, ,45366.6992188,-5060.3100586
1608,1609,水稻,3, ,46220.8007813,-4598.7001953
1609,1610,水稻,3, ,46453.5000000,-4655.2998047
1610,1611,水稻,3, ,46545.3007813,-4700.5800781
1611,1612,水稻,3, ,46532.6992188,-4721.9599609
1612,1613,水稻,3, ,46601.8984375,-4911.8901367
1613,1614,水稻,3, ,46362.8984375,-4855.2900391
1614,1615,水稻,3, ,46424.6015625,-5003.7099609
1615,1616,水稻,3, ,46635.8984375,-4103.1201172
1616,1617,水稻,3, ,46886.1992188,-3654.0900879
1617,1618,水稻,3, ,42546.8984375,-7504.2597656
1618,1619,水稻,3, ,41706.3984375,-6747.7998047
1619,1620,水稻,3, ,40087.6992188,-7409.3598633
1620,1621,水稻,3, ,41295.6992188,-6595.8398438
1621,1622,水稻,3, ,41060.1015625,-6592.7001953
1622,1623,水稻,3, ,40524.5000000,-6605.2597656
1623,1624,水稻,3, ,39912.0000000,-6738.7597656
1624,1625,水稻,3, ,40136.6015625,-7494.2202148
1625,1626,水稻,3, ,40179.0000000,-7635.5698242
1626,1627,水稻,3, ,38770.1992188,-6968.0698242
1627,1628,水稻,3, ,38699.5000000,-6950.7900391
1628,1629,水稻,3, ,38603.6992188,-6933.5200195
1629,1630,水稻,3, ,39563.3007813,-6328.8398438
1630,1631,水稻,3, ,39381.1992188,-6220.4702148
1631,1632,水稻,3, ,39401.6015625,-6368.1000977
1632,1633,水稻,3, ,40056.5000000,-6124.6601563
1633,1634,水稻,3, ,39839.8007813,-5592.2299805
1634,1635,水稻,3, ,39582.1992188,-5832.5297852
1635,1636,水稻,3, ,39698.3984375,-5012.6801758
1636,1637,水稻,3, ,40240.3007813,-5292.2500000
1637,1638,水稻,3, ,40708.3007813,-5095.9301758
1638,1639,水稻,3, ,40615.6015625,-5252.9799805
1639,1640,水稻,3, ,40885.8007813,-5314.2402344
1640,1641,水稻,3, ,40697.3007813,-5488.5698242
1641,1642,水稻,3, ,40818.1992188,-5656.6298828
1642,1643,水稻,3, ,40887.3984375,-5686.4702148
1643,1644,水稻,3, ,40928.1992188,-5711.6000977
1644,1645,水稻,3, ,41944.3984375,-4539.9399414
1645,1646,水稻,3, ,42029.1992188,-4506.9501953
1646,1647,水稻,3, ,42170.5000000,-4530.5097656
1647,1648,水稻,3, ,41939.6015625,-5106.9199219
1648,1649,水稻,3, ,41715.1015625,-4549.3598633
1649,1650,水稻,3, ,41421.3984375,-4648.3100586
1650,1651,水稻,3, ,41911.3984375,-5059.7998047
1651,1652,水稻,3, ,42063.6992188,-5728.8701172
1652,1653,水稻,3, ,42338.6015625,-5593.7998047
1653,1654,水稻,3, ,41936.5000000,-5934.6201172
1654,1655,水稻,3, ,41826.6015625,-5955.0400391
1655,1656,水稻,3, ,41759.0000000,-6218.8999023
1656,1657,水稻,3, ,42479.8984375,-6110.5297852
1657,1658,水稻,3, ,41346.0000000,-5771.2797852
1658,1659,水稻,3, ,40970.6015625,-6277.0097656
1659,1660,水稻,3, ,43783.5000000,-5898.5000000
1660,1661,水稻,3, ,43865.1992188,-5834.1000977
1661,1662,水稻,3, ,43929.6015625,-6074.3999023
1662,1663,水稻,3, ,43813.3984375,-6234.6000977
1663,1664,水稻,3, ,43485.1015625,-6694.7900391
1664,1665,水稻,3, ,43401.8984375,-6683.7900391
1665,1666,水稻,3, ,43365.6992188,-6724.6298828
1666,1667,水稻,3, ,43525.8984375,-7059.1601563
1667,1668,水稻,3, ,43565.1992188,-4874.4702148
1668,1669,水稻,3, ,42732.8007813,-3814.3200684
1669,1670,水稻,3, ,42432.8007813,-3998.0800781
1670,1671,水稻,3, ,42282.0000000,-4078.1799316
1671,1672,水稻,3, ,42599.3007813,-4646.7402344
1672,1673,水稻,3, ,43640.6015625,-4031.0600586
1673,1674,水稻,3, ,43546.3984375,-3467.2199707
1674,1675,水稻,3, ,43160.0000000,-3881.8601074
1675,1676,水稻,3, ,43046.8984375,-4027.9199219
1676,1677,水稻,3, ,44626.8984375,-3065.1499023
1677,1678,水稻,3, ,44656.8007813,-2680.3601074
1678,1679,水稻,3, ,45051.0000000,-2449.4799805
1679,1680,水稻,3, ,44904.8984375,-2185.6201172
1680,1681,水稻,3, ,47136.1015625,-420.1189880
1681,1682,水稻,3, ,46763.3984375,-562.5070190
1682,1683,水稻,3, ,47014.8007813,-697.8640137
1683,1684,水稻,3, ,47091.1992188,-684.6799927
1684,1685,水稻,3, ,47214.3007813,-744.4479980
1685,1686,水稻,3, ,46743.1992188,-908.8099976
1686,1687,水稻,3, ,46615.6992188,-850.7990112
1687,1688,水稻,3, ,46714.1992188,-1177.7700195
1688,1689,水稻,3, ,49058.1992188,-2095.7900391
1689,1690,水稻,3, ,49004.8007813,-2083.2900391
1690,1691,水稻,3, ,48787.6015625,-1963.9300537
1691,1692,水稻,3, ,48798.6992188,-2264.4199219
1692,1693,水稻,3, ,48637.6992188,-2123.5500488
1693,1694,水稻,3, ,48523.1992188,-2292.1799316
1694,1695,水稻,3, ,48457.8984375,-1896.6099854
1695,1696,水稻,3, ,48520.3984375,-8033.2597656
1696,1697,水稻,3, ,48463.8984375,-8033.2597656
1697,1698,水稻,3, ,48418.1015625,-8023.5200195
1698,1699,水稻,3, ,48333.3984375,-8174.4799805
1699,1700,水稻,3, ,48323.6992188,-8081.9599609
1700,1701,水稻,3, ,48474.6015625,-8151.1000977
1701,1702,水稻,3, ,48282.8007813,-8508.5195313
1702,1703,水稻,3, ,48126.8984375,-8544.5498047
1703,1704,水稻,3, ,48110.3984375,-8437.4296875
1704,1705,水稻,3, ,48047.1015625,-8802.6298828
1705,1706,水稻,3, ,47585.5000000,-8383.8603516
1706,1707,水稻,3, ,47842.6015625,-8288.4199219
1707,1708,水稻,3, ,48040.3007813,-8036.1899414
1708,1709,水稻,3, ,48098.6992188,-8030.3398438
1709,1710,水稻,3, ,47961.3984375,-8814.3203125
1710,1711,水稻,3, ,47645.8007813,-8923.4003906
1711,1712,水稻,3, ,47716.0000000,-8876.6503906
1712,1713,水稻,3, ,47601.0000000,-9285.6796875
1713,1714,水稻,3, ,47175.3984375,-9373.3300781
1714,1715,水稻,3, ,47276.6992188,-9419.0996094
1715,1716,水稻,3, ,48013.0000000,-7531.7099609
1716,1717,水稻,3, ,47987.6992188,-7446.0097656
1717,1718,水稻,3, ,48014.8984375,-7399.2597656
1718,1719,水稻,3, ,48422.0000000,-7881.3398438
1719,1720,水稻,3, ,48315.8984375,-7913.4799805
1720,1721,水稻,3, ,48572.0000000,-6821.7500000
1721,1722,水稻,3, ,48627.5000000,-7053.5297852
1722,1723,水稻,3, ,47899.0000000,-6726.3100586
1723,1724,水稻,3, ,47473.5000000,-6448.7500000
1724,1725,水稻,3, ,47410.1992188,-6456.5400391
1725,1726,水稻,3, ,47395.5000000,-6888.9501953
1726,1727,水稻,3, ,47411.1015625,-7199.6201172
1727,1728,水稻,3, ,47332.1992188,-7189.8798828
1728,1729,水稻,3, ,48425.8984375,-6566.5898438
1729,1730,水稻,3, ,48472.6992188,-6534.4501953
1730,1731,水稻,3, ,48593.3984375,-5952.0698242
1731,1732,水稻,3, ,48470.6992188,-6565.6201172
1732,1733,水稻,3, ,47987.6992188,-6627.9501953
1733,1734,水稻,3, ,48110.3984375,-5563.4902344
1734,1735,水稻,3, ,48541.8007813,-5883.8999023
1735,1736,水稻,3, ,42399.6015625,-9032.9101563
1736,1737,水稻,3, ,42640.1992188,-9843.1396484
1737,1738,水稻,3, ,41937.3984375,-9730.6103516
1738,1739,水稻,3, ,41805.8007813,-9685.5996094
1739,1740,水稻,3, ,41920.0000000,-8986.1699219
1740,1741,水稻,3, ,41089.0000000,-8530.8496094
1741,1742,水稻,3, ,41111.5000000,-8690.1201172
1742,1743,水稻,3, ,41132.3007813,-8819.9697266
1743,1744,水稻,3, ,41063.1015625,-8877.0996094
1744,1745,水稻,3, ,42178.0000000,-8695.3203125
1745,1746,水稻,3, ,42110.5000000,-8697.0498047
1746,1747,水稻,3, ,41239.6992188,-7743.1201172
1747,1748,水稻,3, ,41759.0000000,-7689.4501953
1748,1749,水稻,3, ,40948.8007813,-8033.9799805
1749,1750,水稻,3, ,40677.0000000,-8323.0898438
1750,1751,水稻,3, ,40458.8984375,-8373.2998047
1751,1752,水稻,3, ,40365.3984375,-8546.4296875
1752,1753,水稻,3, ,40872.6015625,-8584.5195313
1753,1754,水稻,3, ,40123.0000000,-8662.4199219
1754,1755,水稻,3, ,40183.6015625,-7478.2402344
1755,1756,水稻,3, ,40292.6992188,-6955.3999023
1756,1757,水稻,3, ,39960.3007813,-7440.1499023
1757,1758,水稻,3, ,40185.3007813,-6030.9101563
1758,1759,水稻,3, ,40123.0000000,-6056.8798828
1759,1760,水稻,3, ,40064.1015625,-6081.1201172
1760,1761,水稻,3, ,40696.0000000,-4820.7597656
1761,1762,水稻,3, ,41163.5000000,-4507.3999023
1762,1763,水稻,3, ,40306.5000000,-5125.4599609
1763,1764,水稻,3, ,40155.8984375,-5388.6098633
1764,1765,水稻,3, ,40858.8007813,-5463.0600586
1765,1766,大豆,3, ,7402.8100586,-304.8290100
1766,1767,大豆,3, ,7195.3300781,-591.1939697
1767,1768,大豆,3, ,7150.7402344,-680.3619995
1768,1769,大豆,3, ,7106.1601563,-666.6439819
1769,1770,大豆,3, ,6927.8198242,-745.5230103
1770,1771,大豆,3, ,6912.3901367,-832.9760132
1771,1772,大豆,3, ,6782.0698242,-925.5729980
1772,1773,大豆,3, ,7503.9799805,-1055.9000244
1773,1774,大豆,3, ,7534.8500977,-997.5930176
1774,1775,大豆,3, ,6742.6298828,-148.7859955
1775,1776,大豆,3, ,5941.8300781,-515.7449951
1776,1777,大豆,3, ,6968.9799805,-147.0709991
1777,1778,大豆,3, ,7454.2500000,-289.3959961
1778,1779,大豆,3, ,7390.8100586,-543.1810303
1779,1780,大豆,3, ,6824.9399414,-1043.8900146
1780,1781,大豆,3, ,6852.3701172,-1040.4599609
1781,1782,大豆,3, ,6686.0400391,-1040.4599609
1782,1783,大豆,3, ,10091.7998047,-328.8469849
1783,1784,大豆,3, ,10017.7001953,-311.9219971
1784,1785,大豆,3, ,9924.6396484,-271.7269897
1785,1786,大豆,3, ,9922.5302734,-89.7919006
1786,1787,大豆,3, ,9753.2900391,-476.9339905
1787,1788,大豆,3, ,9812.5195313,-392.3129883
1788,1789,大豆,3, ,9759.6298828,-187.1060028
1789,1790,大豆,3, ,10635.5000000,-1327.3800049
1790,1791,大豆,3, ,9713.0898438,-1674.3199463
1791,1792,大豆,3, ,8496.6601563,-1242.7600098
1792,1793,大豆,3, ,8475.5097656,-1327.3800049
1793,1794,大豆,3, ,8460.7001953,-1392.9599609
1794,1795,大豆,3, ,8397.2304688,-1077.7399902
1795,1796,大豆,3, ,11297.5996094,-991.0070190
1796,1797,大豆,3, ,10935.9003906,-622.9050293
1797,1798,大豆,3, ,11130.5000000,-582.7100220
1798,1799,大豆,3, ,9469.8095703,-2672.8500977
1799,1800,大豆,3, ,9840.0195313,-2918.2500000
1800,1801,大豆,3, ,10216.5996094,-2279.3601074
1801,1802,大豆,3, ,9704.6298828,-2114.3500977
1802,1803,大豆,3, ,9755.4003906,-2036.0799561
1803,1804,大豆,3, ,9886.5595703,-1921.8399658
1804,1805,大豆,3, ,7658.9101563,-1198.3299561
1805,1806,大豆,3, ,6687.8798828,-1767.4100342
1806,1807,大豆,3, ,8014.0097656,-2021.1099854
1807,1808,大豆,3, ,7504.5000000,-1486.1800537
1808,1809,大豆,3, ,7668.4101563,-1388.3499756
1809,1810,大豆,3, ,7932.6899414,-1354.0400391
1810,1811,大豆,3, ,7772.6000977,-2366.7099609
1811,1812,大豆,3, ,6740.8701172,-1744.1099854
1812,1813,大豆,3, ,7029.2998047,-2238.3798828
1813,1814,大豆,3, ,6895.8798828,-2502.6599121
1814,1815,大豆,3, ,6344.4399414,-2193.9099121
1815,1816,大豆,3, ,6986.1000977,-1354.0400391
1816,1817,大豆,3, ,7184.3100586,-886.4589844
1817,1818,大豆,3, ,5681.1899414,-1173.6099854
1818,1819,大豆,3, ,5698.9799805,-1207.9200439
1819,1820,大豆,3, ,5109.4199219,-1319.7299805
1820,1821,大豆,3, ,5322.8798828,-1361.6600342
1821,1822,大豆,3, ,6090.3198242,-1844.4899902
1822,1823,大豆,3, ,6269.4799805,-1653.9000244
1823,1824,大豆,3, ,6193.2402344,-2235.8400879
1824,1825,大豆,3, ,6213.5698242,-2195.1799316
1825,1826,大豆,3, ,6052.2001953,-1614.5100098
1826,1827,大豆,3, ,4138.6801758,-2159.6000977
1827,1828,大豆,3, ,3871.8500977,-2273.9499512
1828,1829,大豆,3, ,3415.7099609,-2158.3300781
1829,1830,大豆,3, ,4228.8901367,-2390.8500977
1830,1831,大豆,3, ,4112.0000000,-2849.5400391
1831,1832,大豆,3, ,4127.2402344,-2803.8000488
1832,1833,大豆,3, ,4024.3200684,-2756.7800293
1833,1834,大豆,3, ,4583.3901367,-2550.9499512
1834,1835,大豆,3, ,4270.8198242,-3381.9199219
1835,1836,大豆,3, ,5439.7700195,-3545.8300781
1836,1837,大豆,3, ,5447.3999023,-3242.1499023
1837,1838,大豆,3, ,5311.4399414,-3040.1298828
1838,1839,大豆,3, ,6358.4199219,-3525.5000000
1839,1840,大豆,3, ,7190.6601563,-2994.3898926
1840,1841,大豆,3, ,7156.3598633,-4263.7202148
1841,1842,大豆,3, ,7818.3398438,-3416.2199707
1842,1843,大豆,3, ,8329.1201172,-4190.0200195
1843,1844,大豆,3, ,8822.1103516,-4686.8300781
1844,1845,大豆,3, ,7227.5097656,-4583.9101563
1845,1846,大豆,3, ,7390.1499023,-4483.5297852
1846,1847,大豆,3, ,7327.8901367,-4389.5000000
1847,1848,大豆,3, ,7597.2500000,-4257.3598633
1848,1849,大豆,3, ,7160.1699219,-4982.8798828
1849,1850,大豆,3, ,6890.7998047,-5087.0600586
1850,1851,大豆,3, ,6062.3701172,-4876.1499023
1851,1852,大豆,3, ,5014.1201172,-4550.8701172
1852,1853,大豆,3, ,5183.1098633,-4611.8598633
1853,1854,大豆,3, ,5113.2299805,-4243.3901367
1854,1855,大豆,3, ,4898.5000000,-4117.6000977
1855,1856,大豆,3, ,3823.5700684,-4700.7998047
1856,1857,大豆,3, ,3724.4599609,-5014.6401367
1857,1858,大豆,3, ,3570.7199707,-4609.3198242
1858,1859,大豆,3, ,3376.3200684,-5010.8300781
1859,1860,大豆,3, ,3878.2099609,-5472.0600586
1860,1861,大豆,3, ,2898.5700684,-5378.0297852
1861,1862,大豆,3, ,3031.9899902,-5425.0400391
1862,1863,大豆,3, ,2583.4599609,-6751.5498047
1863,1864,大豆,3, ,5096.7099609,-7309.3500977
1864,1865,大豆,3, ,6226.2797852,-7163.2299805
1865,1866,大豆,3, ,5941.6601563,-6966.2797852
1866,1867,大豆,3, ,4621.5097656,-7628.2700195
1867,1868,大豆,3, ,5042.0800781,-7513.9101563
1868,1869,大豆,3, ,3550.3898926,-7637.1601563
1869,1870,大豆,3, ,3472.8798828,-7682.8999023
1870,1871,大豆,3, ,3526.2500000,-7701.9599609
1871,1872,大豆,3, ,3488.1298828,-7825.2099609
1872,1873,大豆,3, ,3284.8400879,-8507.5195313
1873,1874,大豆,3, ,3118.3898926,-8615.5195313
1874,1875,大豆,3, ,2850.2900391,-7917.9599609
1875,1876,大豆,3, ,2359.8400879,-8192.4101563
1876,1877,大豆,3, ,2016.7800293,-8067.8901367
1877,1878,大豆,3, ,1744.8699951,-8052.6499023
1878,1879,大豆,3, ,2023.1300049,-8494.8203125
1879,1880,大豆,3, ,3180.6499023,-8794.6796875
1880,1881,大豆,3, ,3611.3798828,-9915.3496094
1881,1882,大豆,3, ,3242.9099121,-9897.5595703
1882,1883,大豆,3, ,2951.9399414,-9426.1699219
1883,1884,大豆,3, ,5535.0698242,-9170.7802734
1884,1885,大豆,3, ,5674.8398438,-9081.8300781
1885,1886,大豆,3, ,6238.9799805,-9141.5498047
1886,1887,大豆,3, ,6333.0097656,-9239.3896484
1887,1888,大豆,3, ,5873.0498047,-10503.5996094
1888,1889,大豆,3, ,5575.7299805,-10271.0996094
1889,1890,大豆,3, ,4845.1298828,-10701.7998047
1890,1891,大豆,3, ,3740.9799805,-10400.7001953
1891,1892,大豆,3, ,3369.9699707,-10522.7001953
1892,1893,大豆,3, ,3554.1999512,-10438.7998047
1893,1894,大豆,3, ,3530.0600586,-11264.7001953
1894,1895,大豆,3, ,2923.9799805,-11099.5000000
1895,1896,大豆,3, ,3254.3400879,-10665.0000000
1896,1897,大豆,3, ,3145.0700684,-10323.2001953
1897,1898,大豆,3, ,2164.1699219,-10360.0996094
1898,1899,大豆,3, ,1343.3599854,-9959.8203125
1899,1900,大豆,3, ,1189.6099854,-9821.3203125
1900,1901,大豆,3, ,1169.2800293,-9764.1503906
1901,1902,大豆,3, ,1076.5300293,-10248.2001953
1902,1903,大豆,3, ,1147.6800537,-10701.7998047
1903,1904,大豆,3, ,86.7330017,-10990.2998047
1904,1905,大豆,3, ,2344.5900879,-12321.9003906
1905,1906,玉米,3, ,7907.0698242,-244.4230042
1906,1907,玉米,3, ,7926.6899414,-99.9464035
1907,1908,玉米,3, ,8060.4702148,-139.1869965
1908,1909,玉米,3, ,8031.9301758,-246.2059937
1909,1910,玉米,3, ,8119.3300781,-428.1400146
1910,1911,玉米,3, ,7591.3598633,-579.7509766
1911,1912,玉米,3, ,7523.5800781,-597.5880127
1912,1913,玉米,3, ,7550.3398438,-633.2609863
1913,1914,玉米,3, ,7557.4702148,-756.3330078
1914,1915,玉米,3, ,7550.3398438,-841.9489746
1915,1916,玉米,3, ,7484.3398438,-779.5209961
1916,1917,玉米,3, ,7332.7299805,-363.9280090
1917,1918,玉米,3, ,7257.8198242,-412.0870056
1918,1919,玉米,3, ,7182.9101563,-447.7600098
1919,1920,玉米,3, ,7109.7797852,-904.3770142
1920,1921,玉米,3, ,6801.2001953,-768.8189697
1921,1922,玉米,3, ,6749.4799805,-772.3859863
1922,1923,玉米,3, ,7157.9301758,-1034.5799561
1923,1924,玉米,3, ,8160.3500977,-800.9249878
1924,1925,玉米,3, ,8217.4296875,-540.5100098
1925,1926,玉米,3, ,8442.1699219,-929.3480225
1926,1927,玉米,3, ,8458.2197266,-899.0260010
1927,1928,玉米,3, ,8561.6699219,-1211.1700439
1928,1929,玉米,3, ,8608.0498047,-322.9039917
1929,1930,玉米,3, ,8581.2900391,-369.2789917
1930,1931,玉米,3, ,9012.9404297,-1480.5000000
1931,1932,玉米,3, ,9564.0898438,-2354.4899902
1932,1933,玉米,3, ,9264.4404297,-2356.2800293
1933,1934,玉米,3, ,9708.5703125,-2506.1000977
1934,1935,玉米,3, ,8092.5698242,-1821.1800537
1935,1936,玉米,3, ,8406.5000000,-2484.6999512
1936,1937,玉米,3, ,8427.9003906,-2463.3000488
1937,1938,玉米,3, ,8538.4902344,-1364.5600586
1938,1939,玉米,3, ,9132.4501953,-2547.1298828
1939,1940,玉米,3, ,9114.6103516,-2516.8100586
1940,1941,玉米,3, ,9305.4599609,-2358.0600586
1941,1942,玉米,3, ,9769.2099609,-2589.9399414
1942,1943,玉米,3, ,10284.7001953,-2695.1699219
1943,1944,玉米,3, ,10088.5000000,-2993.0400391
1944,1945,玉米,3, ,10074.2001953,-2894.9399414
1945,1946,玉米,3, ,9947.5800781,-2834.3000488
1946,1947,玉米,3, ,9705.0000000,-3173.1899414
1947,1948,玉米,3, ,9685.3798828,-3082.2299805
1948,1949,玉米,3, ,9476.6904297,-3025.1499023
1949,1950,玉米,3, ,9449.9404297,-3244.5400391
1950,1951,玉米,3, ,9328.6503906,-3328.3701172
1951,1952,玉米,3, ,9271.5703125,-3347.9899902
1952,1953,玉米,3, ,9986.8203125,-1999.5400391
1953,1954,玉米,3, ,10272.2001953,-3032.2800293
1954,1955,玉米,3, ,10737.7001953,-2985.9099121
1955,1956,玉米,3, ,10650.2998047,-2820.0300293
1956,1957,玉米,3, ,10514.7998047,-2741.5500488
1957,1958,玉米,3, ,10760.9003906,-2661.2800293
1958,1959,玉米,3, ,10381.0000000,-2677.3400879
1959,1960,玉米,3, ,10136.5996094,-3927.6799316
1960,1961,玉米,3, ,10161.5996094,-3877.7399902
1961,1962,玉米,3, ,10744.9003906,-3902.7099609
1962,1963,玉米,3, ,10645.0000000,-3945.5200195
1963,1964,玉米,3, ,10546.9003906,-3990.1101074
1964,1965,玉米,3, ,10539.7998047,-4068.5900879
1965,1966,玉米,3, ,9394.6396484,-3535.2800293
1966,1967,玉米,3, ,9221.6298828,-3747.5300293
1967,1968,玉米,3, ,8343.8095703,-2222.4699707
1968,1969,玉米,3, ,8595.3300781,-2184.1699219
1969,1970,玉米,3, ,7826.7202148,-2403.7700195
1970,1971,玉米,3, ,7696.4902344,-2375.6799316
1971,1972,玉米,3, ,7604.5698242,-1533.0200195
1972,1973,玉米,3, ,7669.6801758,-1619.8399658
1973,1974,玉米,3, ,7806.2998047,-1635.1600342
1974,1975,玉米,3, ,7662.0200195,-1421.9499512
1975,1976,玉米,3, ,7715.6499023,-1109.1400146
1976,1977,玉米,3, ,7539.4501953,-1035.0899658
1977,1978,玉米,3, ,7114.2900391,-1009.5499878
1978,1979,玉米,3, ,7469.2299805,-920.1810303
1979,1980,玉米,3, ,5600.0600586,-2364.1899414
1980,1981,玉米,3, ,7697.7700195,-2461.2299805
1981,1982,玉米,3, ,7682.4501953,-2421.6499023
1982,1983,玉米,3, ,7822.8901367,-2489.3100586
1983,1984,玉米,3, ,7612.2299805,-3744.3701172
1984,1985,玉米,3, ,7940.3500977,-2707.6398926
1985,1986,玉米,3, ,8294.0195313,-2867.2299805
1986,1987,玉米,3, ,8189.3198242,-3329.4199219
1987,1988,玉米,3, ,9300.0996094,-4343.1601563
1988,1989,玉米,3, ,9224.7695313,-4284.4301758
1989,1990,玉米,3, ,8336.1503906,-4018.8701172
1990,1991,玉米,3, ,7718.2001953,-3946.0900879
1991,1992,玉米,3, ,7413.0498047,-4650.8598633
1992,1993,玉米,3, ,7291.7597656,-4468.2900391
1993,1994,玉米,3, ,7102.7998047,-5317.3300781
1994,1995,玉米,3, ,7049.1801758,-5365.8500977
1995,1996,玉米,3, ,7312.1899414,-5623.7500000
1996,1997,玉米,3, ,7244.5200195,-5568.8500977
1997,1998,玉米,3, ,6428.6699219,-4985.3701172
